score,portal,title,name,id,modified,license,org,resource_count,formats,url
7,HDX,Montserrat - Current IATI Aid Activities,iati-msr,b1a701b4-4270-4606-ad3e-526a65ff97ad,2026-03-11T12:28:52.081756,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-msr
7,HDX,Mongolia - Current IATI Aid Activities,iati-mng,5ba111fc-3134-4cd6-901a-06744f7e704b,2026-03-11T12:28:47.583651,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mng
7,HDX,Republic of Moldova - Current IATI Aid Activities,iati-mda,a1f56bbb-a44c-4532-a2b1-76f2c69eba31,2026-03-11T12:28:43.422832,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mda
7,HDX,Micronesia (Federated States of) - Current IATI Aid Activities,iati-fsm,7d16a7a1-af07-4cd7-9cf7-5c66fd3c0a4c,2026-03-11T12:28:35.752547,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-fsm
7,HDX,Mexico - Current IATI Aid Activities,iati-mex,35163fc0-9c9c-46bd-8fbf-74b3e07c205d,2026-03-11T12:28:32.858498,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mex
7,HDX,Mauritius - Current IATI Aid Activities,iati-mus,df2adc8b-2235-42de-831e-398cf869f729,2026-03-11T12:28:27.971955,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mus
7,HDX,Mauritania - Current IATI Aid Activities,iati-mrt,2febf19b-388f-4553-ba69-99f997ab8063,2026-03-11T12:28:24.931962,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mrt
7,HDX,Marshall Islands - Current IATI Aid Activities,iati-mhl,c859c133-f162-4be5-a5f8-383d611864c0,2026-03-11T12:28:19.321977,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mhl
7,HDX,Malta - Current IATI Aid Activities,iati-mlt,b00e73f7-f3d8-43e7-a566-00137c9412f8,2026-03-11T12:28:16.560323,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mlt
7,HDX,Mali - Current IATI Aid Activities,iati-mli,af3c3d75-0506-424f-ae2e-5849ff427e85,2026-03-11T12:28:14.476503,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mli
7,HDX,Maldives - Current IATI Aid Activities,iati-mdv,eeb58c0f-e2b0-4d00-aa92-aa1a951dca05,2026-03-11T12:28:06.379997,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mdv
7,HDX,Malaysia - Current IATI Aid Activities,iati-mys,a8b23e3d-ebc0-405d-850d-53434b499662,2026-03-11T12:28:03.398202,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mys
7,HDX,Malawi - Current IATI Aid Activities,iati-mwi,d847bdb1-e683-4367-a590-b93e4fd40426,2026-03-11T12:27:59.708771,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mwi
7,HDX,Madagascar - Current IATI Aid Activities,iati-mdg,56d48a3a-9432-4d85-bf86-1675ae77b5d7,2026-03-11T12:27:51.109817,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mdg
7,HDX,North Macedonia - Current IATI Aid Activities,iati-mkd,23c5fcaf-310e-4273-9f23-99e9abbd3c39,2026-03-11T12:27:44.636783,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mkd
7,HDX,Lithuania - Current IATI Aid Activities,iati-ltu,399b8d0b-a2b6-470f-a053-8db8f140b7ce,2026-03-11T12:27:39.060846,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-ltu
7,HDX,Libya - Current IATI Aid Activities,iati-lby,17125808-97c8-4811-bcdb-953b32975289,2026-03-11T12:27:35.757321,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-lby
7,HDX,Liberia - Current IATI Aid Activities,iati-lbr,b55c19fe-aa60-456c-b932-19e2bc2e966f,2026-03-11T12:27:31.263903,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-lbr
7,HDX,Lesotho - Current IATI Aid Activities,iati-lso,22b1c61c-29a0-4ff9-9514-40680426bcec,2026-03-11T12:27:25.946121,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-lso
7,HDX,Lebanon - Current IATI Aid Activities,iati-lbn,501cf0a6-04aa-4725-93b1-2311b1fd751d,2026-03-11T12:27:22.301706,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-lbn
7,HDX,Latvia - Current IATI Aid Activities,iati-lva,0c685a85-1d19-4d94-8b2a-3ce0d5d36524,2026-03-11T12:27:14.156637,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-lva
7,HDX,Lao People's Democratic Republic - Current IATI Aid Activities,iati-lao,7270eb40-7f57-47ae-930f-492e2984f530,2026-03-11T12:27:12.412432,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-lao
7,HDX,Kyrgyzstan - Current IATI Aid Activities,iati-kgz,d4ed6652-c834-485a-9886-542cdc590bc3,2026-03-11T12:27:07.447175,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-kgz
7,HDX,Republic of Korea - Current IATI Aid Activities,iati-kor,edb60c23-1486-40ef-8e7e-c5e4685f5ef5,2026-03-11T12:27:01.352243,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-kor
7,HDX,Kuwait - Current IATI Aid Activities,iati-kwt,c0c33c1a-db81-464a-ba59-c1868f410248,2026-03-11T12:27:00.955825,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-kwt
7,HDX,Kiribati - Current IATI Aid Activities,iati-kir,92286368-be06-4a12-9aa9-9573fff26f78,2026-03-11T12:26:56.195063,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-kir
7,HDX,Democratic People's Republic of Korea - Current IATI Aid Activities,iati-prk,0255a361-da3a-4266-84ec-1fd8489058f3,2026-03-11T12:26:55.990690,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-prk
7,HDX,Kenya - Current IATI Aid Activities,iati-ken,0f91d696-ac38-4235-8cd1-f761835192e7,2026-03-11T12:26:55.111633,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-ken
7,HDX,Kazakhstan - Current IATI Aid Activities,iati-kaz,f24052a1-a5e1-42d8-87e5-443594bf07de,2026-03-11T12:26:42.410051,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-kaz
7,HDX,Jordan - Current IATI Aid Activities,iati-jor,f93c7f09-c0ea-4f8f-83c7-57830c92f59e,2026-03-11T12:26:39.135233,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-jor
7,HDX,Japan - Current IATI Aid Activities,iati-jpn,c0677db6-57a7-4a8e-8e78-d5b6881e8f13,2026-03-11T12:26:30.821318,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-jpn
7,HDX,Jamaica - Current IATI Aid Activities,iati-jam,2e98e0ed-0c82-4f73-801c-c9ae52e23ca0,2026-03-11T12:26:28.339222,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-jam
7,HDX,Italy - Current IATI Aid Activities,iati-ita,34abf510-5540-4513-9f3c-d916df1113ff,2026-03-11T12:26:22.338537,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-ita
7,HDX,Israel - Current IATI Aid Activities,iati-isr,0392bad7-9c0c-44a8-a7bc-2a050eed8389,2026-03-11T12:26:20.515141,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-isr
7,HDX,Iraq - Current IATI Aid Activities,iati-irq,2dd48899-b699-4fcb-9c99-c666c63ce8f9,2026-03-11T12:26:17.546185,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-irq
7,HDX,Ireland - Current IATI Aid Activities,iati-irl,daab28f1-ccbd-4674-bba6-1958077baf6d,2026-03-11T12:26:17.103660,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-irl
7,HDX,GDACS RSS Information,gdacs-rss-information,a87f96f8-16e6-4d51-872c-cfa54a8251ec,2026-03-11T20:25:52.105367,cc-by,Global Disaster Alert and Coordination System,1,CSV,https://data.humdata.org/dataset/gdacs-rss-information
7,HDX,Central America - Media Analysis,central-america-media-analysis,a70d6200-52ca-4ddb-b95c-db065c0b448f,2026-03-11T19:48:12.097529,cc-by,Acción contra el hambre - GIS4tech,1,CSV,https://data.humdata.org/dataset/central-america-media-analysis
7,HDX,Puerto Rico - Current IATI Aid Activities,iati-pri,6aed9060-234a-4c9f-ae59-d336c4476dbd,2026-03-11T12:30:55.607316,hdx-other,International Aid Transparency Initiative,1,CSV,https://data.humdata.org/dataset/iati-pri
6,HDX,Africa - Standardized Precipitation Index (SPI),acmad-standardized-precipitation-index,64f10c44-56e3-45a2-81cd-d49bb409890b,2026-03-11T12:57:40.633958,cc-by,African Center of Meteorological Applications for Development,26,GeoTIFF,https://data.humdata.org/dataset/acmad-standardized-precipitation-index
6,HDX,Africa - GPCC Monthly Precipitation Product,acmad-gpcc-monthly-precipitation,4533d708-5b95-47e6-af56-fe47ce37e001,2026-03-11T12:57:35.306314,cc-by,African Center of Meteorological Applications for Development,18,GeoTIFF,https://data.humdata.org/dataset/acmad-gpcc-monthly-precipitation
6,HDX,Africa - Monthly and dekadal Soil Moisture Anomaly (SMA),acmad-soil-moisture-anomaly,435e24fb-5d52-465f-a98a-07c80ed0f0ed,2026-03-11T12:57:32.495165,cc-by,African Center of Meteorological Applications for Development,13,GeoTIFF,https://data.humdata.org/dataset/acmad-soil-moisture-anomaly
6,HDX,Zimbabwe - Conflict Events,zimbabwe-acled-conflict-data,1ad65dd8-d2be-4947-af42-78019e3339e7,2026-03-11T18:39:23.001542,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/zimbabwe-acled-conflict-data
6,HDX,Yemen - Conflict Events,yemen-acled-conflict-data,423a7d11-cc86-4226-8a77-4bbbc51371c4,2026-03-11T18:39:22.787086,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/yemen-acled-conflict-data
6,HDX,Zambia - Conflict Events,zambia-acled-conflict-data,0cc09e54-520e-43d5-8600-7b0b44555dd0,2026-03-11T18:39:19.300058,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/zambia-acled-conflict-data
6,HDX,Wallis and Futuna - Conflict Events,wallis-and-futuna-acled-conflict-data,398e6f74-a3d1-4578-9402-bda52dc7e7a5,2026-03-11T18:38:13.048173,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/wallis-and-futuna-acled-conflict-data
6,HDX,"Virgin Islands, U.S. - Conflict Events",virgin-islands-u-s-acled-conflict-data,3e56a8b1-97c9-40b1-b1e4-9a12969a203d,2026-03-11T18:38:07.919647,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/virgin-islands-u-s-acled-conflict-data
6,HDX,Vietnam - Conflict Events,vietnam-acled-conflict-data,964f858d-f1c4-4ef2-8de4-2590bc3b9a53,2026-03-11T18:38:03.766214,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/vietnam-acled-conflict-data
6,HDX,Venezuela - Conflict Events,venezuela-acled-conflict-data,474314ab-c5e6-4660-8bb9-2bf121776b0c,2026-03-11T18:38:01.828688,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/venezuela-acled-conflict-data
6,HDX,Vatican City - Conflict Events,vatican-city-acled-conflict-data,9e048ac2-274a-4cd3-8061-cd090816fd61,2026-03-11T18:37:10.726588,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/vatican-city-acled-conflict-data
6,HDX,Vanuatu - Conflict Events,vanuatu-acled-conflict-data,0276edd2-6eba-48af-a11f-ba82a8f9fe70,2026-03-11T18:37:06.464587,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/vanuatu-acled-conflict-data
6,HDX,Uzbekistan - Conflict Events,uzbekistan-acled-conflict-data,f52348b9-f2ad-4e69-931e-aa62ac9d96fc,2026-03-11T18:37:01.218120,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/uzbekistan-acled-conflict-data
6,HDX,Uruguay - Conflict Events,uruguay-acled-conflict-data,8c6f8f58-a8b5-4dea-bee6-c549d48b2361,2026-03-11T18:36:56.480966,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/uruguay-acled-conflict-data
6,HDX,United States Minor Outlying Islands - Conflict Events,united-states-minor-outlying-islands-acled-conflict-data,e0ff1bdb-b1b3-419f-b7b4-96e049b7fe75,2026-03-11T18:36:50.478562,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/united-states-minor-outlying-islands-acled-conflict-data
6,HDX,United States - Conflict Events,united-states-acled-conflict-data,62a7fea2-8578-485c-b403-a6d4aac016a9,2026-03-11T18:36:45.892814,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/united-states-acled-conflict-data
6,HDX,United Kingdom - Conflict Events,united-kingdom-acled-conflict-data,1e93d016-4a03-45b8-a00a-589c710e53a5,2026-03-11T18:36:40.948278,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/united-kingdom-acled-conflict-data
6,HDX,United Arab Emirates - Conflict Events,united-arab-emirates-acled-conflict-data,a94c96d0-c881-4d99-8934-a0322ed85040,2026-03-11T18:36:36.176056,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/united-arab-emirates-acled-conflict-data
6,HDX,Ukraine - Conflict Events,ukraine-acled-conflict-data,7b36830b-c033-4a06-b812-9940baec603b,2026-03-11T18:36:34.089073,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/ukraine-acled-conflict-data
6,HDX,Uganda - Conflict Events,uganda-acled-conflict-data,f2e227ae-e013-48d0-80f1-81cfb5fe34bf,2026-03-11T18:36:09.332028,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/uganda-acled-conflict-data
6,HDX,Tuvalu - Conflict Events,tuvalu-acled-conflict-data,2c35f04d-8ba0-4cea-b957-620414760980,2026-03-11T18:36:03.818098,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/tuvalu-acled-conflict-data
6,HDX,Turks and Caicos Islands - Conflict Events,turks-and-caicos-islands-acled-conflict-data,62e0f8ac-a3bd-427d-a2cb-f5d49fc7690f,2026-03-11T18:35:57.984617,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/turks-and-caicos-islands-acled-conflict-data
6,HDX,Turkmenistan - Conflict Events,turkmenistan-acled-conflict-data,8d1cdeea-77ae-4684-86ec-6e394387808d,2026-03-11T18:35:52.884078,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/turkmenistan-acled-conflict-data
6,HDX,Turkey - Conflict Events,turkey-acled-conflict-data,4981ae11-7217-4d71-8731-32b7d6464ef9,2026-03-11T18:35:47.433234,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/turkey-acled-conflict-data
6,HDX,Tunisia - Conflict Events,tunisia-acled-conflict-data,04792635-560b-4b93-b467-b44f1b785ab1,2026-03-11T18:35:41.605158,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/tunisia-acled-conflict-data
6,HDX,Trinidad and Tobago - Conflict Events,trinidad-and-tobago-acled-conflict-data,47ebcc74-e6cd-4572-a0c9-8837b01e080f,2026-03-11T18:35:35.374668,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/trinidad-and-tobago-acled-conflict-data
6,HDX,Tonga - Conflict Events,tonga-acled-conflict-data,bc32f326-a7a4-4631-bc47-49f6dbe8e622,2026-03-11T18:35:30.090412,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/tonga-acled-conflict-data
6,HDX,Tokelau - Conflict Events,tokelau-acled-conflict-data,27c7fea8-b058-4e51-886a-9f04fe7a0976,2026-03-11T18:35:24.911879,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/tokelau-acled-conflict-data
6,HDX,Togo - Conflict Events,togo-acled-conflict-data,6e2a0a51-e928-456c-948d-77c39f2b4fd2,2026-03-11T18:35:20.832599,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/togo-acled-conflict-data
6,HDX,Thailand - Conflict Events,thailand-acled-conflict-data,61e8bc61-1250-47c7-8e12-3b8bb7825100,2026-03-11T18:35:15.987253,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/thailand-acled-conflict-data
6,HDX,Tanzania - Conflict Events,tanzania-acled-conflict-data,5a3b3735-6380-46ca-b83f-952946c66f48,2026-03-11T18:35:08.309140,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/tanzania-acled-conflict-data
6,HDX,Tajikistan - Conflict Events,tajikistan-acled-conflict-data,30ca1719-faae-4dca-94fd-4ea612a5b153,2026-03-11T18:35:02.171771,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/tajikistan-acled-conflict-data
6,HDX,Taiwan - Conflict Events,taiwan-acled-conflict-data,90282f00-b8a8-43e7-a113-2c2be8bd763a,2026-03-11T18:34:57.010669,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/taiwan-acled-conflict-data
6,HDX,Syria - Conflict Events,syria-acled-conflict-data,9d37a9b1-3df5-4bb5-afa8-a22d2ea0e27a,2026-03-11T18:34:51.384582,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/syria-acled-conflict-data
6,HDX,Switzerland - Conflict Events,switzerland-acled-conflict-data,9d001d91-fc2c-4ec9-ac3c-56049e4f05bf,2026-03-11T18:34:34.474402,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/switzerland-acled-conflict-data
6,HDX,Sudan - Conflict Events,sudan-acled-conflict-data,5efad450-8b15-4867-b7b3-8a25b455eed8,2026-03-11T18:34:30.656607,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/sudan-acled-conflict-data
6,HDX,Sweden - Conflict Events,sweden-acled-conflict-data,7ed28be6-0ae5-4a46-8157-4df65cbea548,2026-03-11T18:34:29.546125,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/sweden-acled-conflict-data
6,HDX,Suriname - Conflict Events,suriname-acled-conflict-data,e1455488-c021-4818-9cbf-0da3c0045aa1,2026-03-11T18:34:24.109735,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/suriname-acled-conflict-data
6,HDX,Sri Lanka - Conflict Events,sri-lanka-acled-conflict-data,8d7fb478-63c7-4a27-a109-6a50d1e8674e,2026-03-11T18:32:53.726855,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/sri-lanka-acled-conflict-data
6,HDX,Spain - Conflict Events,spain-acled-conflict-data,8182d706-170c-4f9a-842f-07f18cd01cc8,2026-03-11T18:32:47.806179,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/spain-acled-conflict-data
6,HDX,South Sudan - Conflict Events,south-sudan-acled-conflict-data,2f85df58-ab46-49dd-9253-d1d77aec687a,2026-03-11T18:32:44.491762,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/south-sudan-acled-conflict-data
6,HDX,South Korea - Conflict Events,south-korea-acled-conflict-data,3cbf99e7-9514-4439-8889-75a8e5125fd5,2026-03-11T18:32:19.572122,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/south-korea-acled-conflict-data
6,HDX,South Georgia and the South Sandwich Islands - Conflict Events,south-georgia-and-the-south-sandwich-islands-acled-conflict-data,ba18048d-d0a6-4171-a187-0db2662894b9,2026-03-11T18:32:14.002698,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/south-georgia-and-the-south-sandwich-islands-acled-conflict-data
6,HDX,Somalia - Conflict Events,somalia-acled-conflict-data,18c48562-cf40-4c27-a4aa-9b19ff5cb621,2026-03-11T18:32:10.739542,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/somalia-acled-conflict-data
6,HDX,South Africa - Conflict Events,south-africa-acled-conflict-data,fcbb990b-bed4-4421-8240-472429b2d3dc,2026-03-11T18:32:09.697250,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/south-africa-acled-conflict-data
6,HDX,Solomon Islands - Conflict Events,solomon-islands-acled-conflict-data,41c251b4-f430-4e26-a0c0-b69bba9d0f23,2026-03-11T18:31:25.989081,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/solomon-islands-acled-conflict-data
6,HDX,Slovenia - Conflict Events,slovenia-acled-conflict-data,c7d3b7c0-3062-4933-bd7e-31432cc0a5ff,2026-03-11T18:31:20.465037,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/slovenia-acled-conflict-data
6,HDX,Slovakia - Conflict Events,slovakia-acled-conflict-data,f2abb4d8-d26f-415b-b359-58b3b850330e,2026-03-11T18:31:15.674008,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/slovakia-acled-conflict-data
6,HDX,Sint Maarten - Conflict Events,sint-maarten-acled-conflict-data,f3ca7bda-6145-4fa7-b4a2-d6e6ff1165ae,2026-03-11T18:31:09.557065,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/sint-maarten-acled-conflict-data
6,HDX,Singapore - Conflict Events,singapore-acled-conflict-data,e5081376-e2b1-49e9-8802-efe4cd9fe843,2026-03-11T18:31:04.085747,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/singapore-acled-conflict-data
6,HDX,Sierra Leone - Conflict Events,sierra-leone-acled-conflict-data,c7e0ae92-4348-4dbd-914a-c0e402e0e877,2026-03-11T18:30:58.389060,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/sierra-leone-acled-conflict-data
6,HDX,Seychelles - Conflict Events,seychelles-acled-conflict-data,752a4c80-38ff-4a6d-949d-238ce3310d90,2026-03-11T18:30:51.891863,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/seychelles-acled-conflict-data
6,HDX,Serbia - Conflict Events,serbia-acled-conflict-data,a6c45e38-3354-429a-a76d-47d51aecee26,2026-03-11T18:30:46.252923,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/serbia-acled-conflict-data
6,HDX,Senegal - Conflict Events,senegal-acled-conflict-data,bf5c497e-fd4c-41f5-abb4-4b077098b4b9,2026-03-11T18:30:41.213309,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/senegal-acled-conflict-data
6,HDX,Saudi Arabia - Conflict Events,saudi-arabia-acled-conflict-data,aa8bc7da-7ebd-40a5-857d-fc30e56a87bf,2026-03-11T18:30:34.988857,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/saudi-arabia-acled-conflict-data
6,HDX,Sao Tome and Principe - Conflict Events,sao-tome-and-principe-acled-conflict-data,ad2fc86b-c80c-403b-ba6d-15db721b39c5,2026-03-11T18:30:28.235721,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/sao-tome-and-principe-acled-conflict-data
6,HDX,San Marino - Conflict Events,san-marino-acled-conflict-data,fee6fa85-560d-4e06-8d01-72fe30956ae4,2026-03-11T18:30:23.076705,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/san-marino-acled-conflict-data
6,HDX,Samoa - Conflict Events,samoa-acled-conflict-data,f5802399-8739-4d5f-9871-971cd11b9232,2026-03-11T18:30:17.201851,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/samoa-acled-conflict-data
6,HDX,Saint-Martin - Conflict Events,saint-martin-acled-conflict-data,cbfce7fb-b24c-46c8-bf71-c5fddff0c053,2026-03-11T18:30:12.036837,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/saint-martin-acled-conflict-data
6,HDX,Saint-Barthelemy - Conflict Events,saint-barthelemy-acled-conflict-data,56c7f129-e984-4c39-97b6-04ddbbd9dad7,2026-03-11T18:30:06.072669,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/saint-barthelemy-acled-conflict-data
6,HDX,Saint Vincent and the Grenadines - Conflict Events,saint-vincent-and-the-grenadines-acled-conflict-data,e4c17990-a8a9-4bc7-a732-67dccb8ef189,2026-03-11T18:30:01.539302,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/saint-vincent-and-the-grenadines-acled-conflict-data
6,HDX,Saint Pierre and Miquelon - Conflict Events,saint-pierre-and-miquelon-acled-conflict-data,f250d4ee-bd5a-4f93-9138-e7bbe59862b2,2026-03-11T18:29:54.786832,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/saint-pierre-and-miquelon-acled-conflict-data
6,HDX,Saint Lucia - Conflict Events,saint-lucia-acled-conflict-data,e3aecb4f-9a95-499c-9f97-ccec37862ca4,2026-03-11T18:29:49.079105,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/saint-lucia-acled-conflict-data
6,HDX,Saint Kitts and Nevis - Conflict Events,saint-kitts-and-nevis-acled-conflict-data,e3adf2db-9d70-47f5-a4c1-cddc03be65c7,2026-03-11T18:29:43.410691,hdx-other,Armed Conflict Location & Event Data Project (ACLED),3,XLSX,https://data.humdata.org/dataset/saint-kitts-and-nevis-acled-conflict-data
