score,portal,title,name,id,modified,license,org,resource_count,formats,url
7,data.gov,State Park Annual Attendance Figures by Facility:  Beginning 2003,state-park-annual-attendance-figures-by-facility-beginning-2003,3a087ced-91ef-46aa-9d69-9ab4ea9e9376,2026-02-14T21:57:12.680481,notspecified,State of New York,4,"CSV,JSON,RDF,XML",https://catalog.data.gov/dataset/state-park-annual-attendance-figures-by-facility-beginning-2003
7,data.gov,Warehouse and Retail Sales,warehouse-and-retail-sales,9b8c4f87-15a5-40a3-ac82-cd637e3535c4,2026-02-08T00:13:29.705831,notspecified,Montgomery County of Maryland,4,"CSV,JSON,RDF,XML",https://catalog.data.gov/dataset/warehouse-and-retail-sales
7,HDX,HDX Signals,hdx-signals,464950af-0d57-47ae-a1fa-b4413b0adaf7,2026-03-05T15:50:25.483532,cc-by-igo,HDX,3,CSV,https://data.humdata.org/dataset/hdx-signals
7,HDX,Yemen - HungerMap data,wfp-hungermap-data-for-yem,6ff7ff93-5d58-41c4-877f-8939f2dda1eb,2026-03-05T14:25:38.353377,cc-by-sa,WFP - World Food Programme,2,CSV,https://data.humdata.org/dataset/wfp-hungermap-data-for-yem
7,HDX,Ukraine - HungerMap data,wfp-hungermap-data-for-ukr,20171cfa-489e-491b-a2e9-fcedad17b10e,2026-03-05T14:25:27.231163,cc-by-sa,WFP - World Food Programme,2,CSV,https://data.humdata.org/dataset/wfp-hungermap-data-for-ukr
7,HDX,Syrian Arab Republic - HungerMap data,wfp-hungermap-data-for-syr,5be668ad-8702-4f89-a64d-69dfdaad4d98,2026-03-05T14:25:10.133347,cc-by-sa,WFP - World Food Programme,2,CSV,https://data.humdata.org/dataset/wfp-hungermap-data-for-syr
7,HDX,Haiti - HungerMap data,wfp-hungermap-data-for-hti,f5e17e1b-8795-4282-9fe2-0700f0d67c8a,2026-03-05T14:24:59.020773,cc-by-sa,WFP - World Food Programme,2,CSV,https://data.humdata.org/dataset/wfp-hungermap-data-for-hti
7,HDX,Ecuador - HungerMap data,wfp-hungermap-data-for-ecu,d3bc2eca-2c52-4f72-9b47-56cc7c6d1b2f,2026-03-05T14:24:44.234847,cc-by-sa,WFP - World Food Programme,2,CSV,https://data.humdata.org/dataset/wfp-hungermap-data-for-ecu
7,HDX,Zimbabwe - Current IATI Aid Activities,iati-zwe,28b5df69-6d74-439d-9541-4109c0f71a8b,2026-03-05T12:35:04.280582,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-zwe
7,HDX,Northern Mariana Islands - Current IATI Aid Activities,iati-mnp,9994addc-15b8-46aa-936e-1acd79c691ed,2026-03-05T12:35:03.022493,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-mnp
7,HDX,Zambia - Current IATI Aid Activities,iati-zmb,49ccc745-58e9-4aab-af18-863ddac8481f,2026-03-05T12:34:56.847310,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-zmb
7,HDX,Yemen - Current IATI Aid Activities,iati-yem,c9e3490c-1cd9-4e65-b2f4-1e002065e429,2026-03-05T12:34:49.673755,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-yem
7,HDX,Western Sahara - Current IATI Aid Activities,iati-esh,2c46e704-520e-4f5c-9c25-7f0aea03c2e5,2026-03-05T12:34:43.921395,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-esh
7,HDX,Wallis and Futuna Islands - Current IATI Aid Activities,iati-wlf,5243b829-54a1-43f6-aaee-be831be47345,2026-03-05T12:34:40.168690,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-wlf
7,HDX,Viet Nam - Current IATI Aid Activities,iati-vnm,5571025e-52d5-4abc-8e4f-2db93434510f,2026-03-05T12:34:39.219688,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-vnm
7,HDX,British Virgin Islands - Current IATI Aid Activities,iati-vgb,b5e4e5e3-fcbe-43aa-a7c3-f8b60bc9ae15,2026-03-05T12:34:38.371150,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-vgb
7,HDX,Venezuela (Bolivarian Republic of) - Current IATI Aid Activities,iati-ven,01c0bf96-9864-4bcd-93e2-cdbc42cd17a3,2026-03-05T12:34:32.608769,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-ven
7,HDX,Vanuatu - Current IATI Aid Activities,iati-vut,6ee99011-3e58-44d2-b3f4-5505f541ba3d,2026-03-05T12:34:28.902304,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-vut
7,HDX,Uzbekistan - Current IATI Aid Activities,iati-uzb,dbdefa94-15b7-4bb6-8cc9-5495c5eb1e1d,2026-03-05T12:34:25.652897,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-uzb
7,HDX,Uruguay - Current IATI Aid Activities,iati-ury,63f6a05e-64ec-4517-8985-ac1fbd2fb1f9,2026-03-05T12:34:21.622304,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-ury
7,HDX,United States of America - Current IATI Aid Activities,iati-usa,d5060e5f-aeac-4d38-ba98-cfc8e63ad707,2026-03-05T12:34:17.590293,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-usa
7,HDX,United Kingdom of Great Britain and Northern Ireland - Current IATI Aid Activities,iati-gbr,c5d36749-b725-4f26-a3f3-564ac0b2c40d,2026-03-05T12:34:15.801155,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-gbr
7,HDX,Ukraine - Current IATI Aid Activities,iati-ukr,fe77667e-8ea6-4273-9378-d9866a27a16f,2026-03-05T12:34:12.137889,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-ukr
7,HDX,United Arab Emirates - Current IATI Aid Activities,iati-are,0cbcaabb-c318-43c8-9980-05897d218414,2026-03-05T12:34:09.705165,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-are
7,HDX,Uganda - Current IATI Aid Activities,iati-uga,66b331c1-80f4-42e3-950d-91e49d2fe167,2026-03-05T12:33:54.200246,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-uga
7,HDX,Tuvalu - Current IATI Aid Activities,iati-tuv,0f1a0874-e0a2-4355-ae6c-1c41fa769123,2026-03-05T12:33:42.289501,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tuv
7,HDX,Turkmenistan - Current IATI Aid Activities,iati-tkm,3eb9ce66-d673-4161-87ee-ef8040fee025,2026-03-05T12:33:38.277233,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tkm
7,HDX,Türkiye - Current IATI Aid Activities,iati-tur,4ad987e5-ee08-4cd5-a2e1-e51014461a5e,2026-03-05T12:33:37.127069,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tur
7,HDX,Tunisia - Current IATI Aid Activities,iati-tun,129c832e-6dc4-4e23-85d9-e5e8170abba5,2026-03-05T12:33:26.417896,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tun
7,HDX,Trinidad and Tobago - Current IATI Aid Activities,iati-tto,793df9f4-9300-4535-94bc-9fcecf526812,2026-03-05T12:33:19.038773,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tto
7,HDX,Tonga - Current IATI Aid Activities,iati-ton,4853c7c5-2b63-4dea-8de6-5e90db65e3da,2026-03-05T12:33:16.670005,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-ton
7,HDX,Togo - Current IATI Aid Activities,iati-tgo,6cc5fffa-e556-4ab6-a581-b7dee40369a5,2026-03-05T12:33:12.738411,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tgo
7,HDX,Tokelau - Current IATI Aid Activities,iati-tkl,69af3957-0e48-4d0c-9ecb-4bbfab92efb7,2026-03-05T12:33:12.341823,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tkl
7,HDX,Timor-Leste - Current IATI Aid Activities,iati-tls,c61c654c-ffcb-4d81-8a40-6022cbf81c13,2026-03-05T12:33:08.514234,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tls
7,HDX,Thailand - Current IATI Aid Activities,iati-tha,6e6de877-fd40-4e3a-b209-c98aba849e86,2026-03-05T12:33:04.336212,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tha
7,HDX,United Republic of Tanzania - Current IATI Aid Activities,iati-tza,016d4cb0-57b0-40ec-99b1-fda00e1a1ad1,2026-03-05T12:33:00.327694,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tza
7,HDX,Tajikistan - Current IATI Aid Activities,iati-tjk,aaac16e6-67ae-4939-a585-7aea4f325435,2026-03-05T12:32:51.277624,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-tjk
7,HDX,Syrian Arab Republic - Current IATI Aid Activities,iati-syr,2d06e0ee-b53b-4ea2-811f-06d791859e5d,2026-03-05T12:32:45.670550,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-syr
7,HDX,Taiwan (Province of China) - Current IATI Aid Activities,iati-twn,f81b510b-0f27-405a-a9f7-20789cde1bb9,2026-03-05T12:32:44.636934,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-twn
7,HDX,Sweden - Current IATI Aid Activities,iati-swe,ade5a5db-a373-43d8-bb17-293620add363,2026-03-05T12:32:35.051646,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-swe
7,HDX,Switzerland - Current IATI Aid Activities,iati-che,caa4f488-f7bf-4474-a34c-e4c0e6912a45,2026-03-05T12:32:34.917235,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-che
7,HDX,Eswatini - Current IATI Aid Activities,iati-swz,ae6059d8-d82c-48af-935c-7f4a4178b1d1,2026-03-05T12:32:33.092290,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-swz
7,HDX,Suriname - Current IATI Aid Activities,iati-sur,548e4c67-8f9c-4444-9622-3ad2de878baf,2026-03-05T12:32:27.966162,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-sur
7,HDX,Sudan - Current IATI Aid Activities,iati-sdn,3cbcf424-2bcd-46ef-980e-daa2355db83c,2026-03-05T12:32:25.216123,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-sdn
7,HDX,South Sudan - Current IATI Aid Activities,iati-ssd,a5d5322a-84b5-4d0d-9b9f-f3732b1994a7,2026-03-05T12:32:19.055379,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-ssd
7,HDX,Sri Lanka - Current IATI Aid Activities,iati-lka,2d6083fa-d6e4-47ef-a39a-58460a9e7917,2026-03-05T12:32:10.945955,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-lka
7,HDX,Spain - Current IATI Aid Activities,iati-esp,ede01368-7887-4391-9564-0a4a0776d2f6,2026-03-05T12:32:05.075854,hdx-other,International Aid Transparency Initiative,2,CSV,https://data.humdata.org/dataset/iati-esp
7,HDX,Turks and Caicos Islands - Current IATI Aid Activities,iati-tca,cedfe5d7-32a2-4079-b988-f5d04dc39f76,2026-03-05T12:33:39.345326,hdx-other,International Aid Transparency Initiative,1,CSV,https://data.humdata.org/dataset/iati-tca
7,data.gov,Authorizations From 10/01/2006 Thru 09/30/2025,authorizations-from-10-01-2006-thru-12-31-2022,976ba379-f7ed-4960-a324-eb89b2ffa7a9,2026-02-22T00:17:06.932234,notspecified,Export-Import Bank of the US,1,CSV,https://catalog.data.gov/dataset/authorizations-from-10-01-2006-thru-12-31-2022
6,data.gov,Uniform Crime Reporting (UCR) Program,uniform-crime-reporting-ucr-program,5cb8d78e-54d3-4a36-bb51-190c316829f7,2025-11-14T14:57:57.949034,us-pd,Department of Justice,5,"Api,ZIP",https://catalog.data.gov/dataset/uniform-crime-reporting-ucr-program
6,data.gov,Crime Data from 2020 to Present,crime-data-from-2020-to-present,694609f9-efa2-4cc6-ac94-acf083cf57b7,2026-01-03T23:05:25.179914,other-license-specified,City of Los Angeles,4,"CSV,JSON,RDF,XML",https://catalog.data.gov/dataset/crime-data-from-2020-to-present
6,data.gov,"Nutrition, Physical Activity, and Obesity - Behavioral Risk Factor Surveillance System",nutrition-physical-activity-and-obesity-behavioral-risk-factor-surveillance-system,f2e604c6-9c1e-4271-bdbb-f1f60ad06a16,2025-12-13T19:50:22.736472,other-license-specified,U.S. Department of Health & Human Services,4,"CSV,JSON,RDF,XML",https://catalog.data.gov/dataset/nutrition-physical-activity-and-obesity-behavioral-risk-factor-surveillance-system
6,data.gov,"NPS Visitor Use Statistics Data Package, 2024",nps-visitor-use-statistics-data-package-2024,2eb5b083-2b33-466c-90dc-dc1ebd844ed8,2026-01-25T17:28:22.661985,other-license-specified,Department of the Interior,3,"CSV,XML",https://catalog.data.gov/dataset/nps-visitor-use-statistics-data-package-2024
5,data.gov,BSEE Data Center - Leasing Information,bsee-data-center-leasing-information,9e9442e3-1efc-4907-bf5e-5a64db9b5c29,2026-01-25T20:23:04.021974,other-license-specified,Department of the Interior,60,"PDF,ZIP",https://catalog.data.gov/dataset/bsee-data-center-leasing-information
5,data.gov,Public Library Survey (PLS) 2018,public-library-survey-pls-2018,e92e27c7-75c7-4819-9744-cb7ab4f023d0,2025-03-27T19:32:28.136247,notspecified,Institute of Museum and Library Services,7,"CSV,PDF,SAS,SPSS,XLS",https://catalog.data.gov/dataset/public-library-survey-pls-2018
5,data.gov,Public Library Survey (PLS) 2022,public-library-survey-pls-2022,8ee0ba65-f6cc-4614-aa1e-4c4587487615,2025-03-27T19:32:13.189384,notspecified,Institute of Museum and Library Services,5,"CSV,HTML,PDF,SAS,SPSS",https://catalog.data.gov/dataset/public-library-survey-pls-2022
5,data.gov,LAPD Calls for Service 2019,lapd-calls-for-service-2019,3b5373a4-81e6-42f7-a5e4-171a08ae602b,2025-07-12T19:05:44.966741,other-license-specified,City of Los Angeles,4,"CSV,JSON,RDF,XML",https://catalog.data.gov/dataset/lapd-calls-for-service-2019
5,data.gov,Arrest Data,arrest-data,37f7cedc-4ed8-4569-99a9-0c36f1af7152,2025-11-14T15:10:56.244322,us-pd,Department of Justice,1,HTML,https://catalog.data.gov/dataset/arrest-data
5,HDX,Niger: JIAF Humanitarian Needs People in Need and Severity,ner-jiaf-humanitarian-needs-pin-and-severity,277743aa-7ed2-4f8c-b5e3-8b3fe4abedde,2026-03-05T16:59:15.721886,,OCHA Niger,0,,https://data.humdata.org/dataset/ner-jiaf-humanitarian-needs-pin-and-severity
5,HDX,Cameroon: JIAF Humanitarian Needs People in Need and Severity,cmr-jiaf-humanitarian-needs-pin-and-severity,920c9bc5-7471-4033-abee-3b15672e1a42,2026-03-05T16:58:44.310595,,OCHA Cameroon,0,,https://data.humdata.org/dataset/cmr-jiaf-humanitarian-needs-pin-and-severity
4,data.gov,Civil Rights Data Collection State Files 2015-16,civil-rights-data-collection-state-files-2015-16-cf9b8,a7ea74cb-075f-42ab-a267-6c105d7e7563,2024-03-10T03:41:38.593236,other-license-specified,Department of Education,104,"CSV,TEXT,XLS",https://catalog.data.gov/dataset/civil-rights-data-collection-state-files-2015-16-cf9b8
4,data.gov,Public School Characteristics 2022-23,public-school-characteristics-2022-23-451db,05bceb99-66ac-47d5-a612-a2b18ee4b973,2024-10-21T07:48:42.231971,other-license-specified,Department of Education,7,"ArcGIS GeoServices REST API,CSV,GeoJSON,HTML,KML,XML,ZIP",https://catalog.data.gov/dataset/public-school-characteristics-2022-23-451db
4,data.gov,U.S. Chronic Disease Indicators,u-s-chronic-disease-indicators,38aac441-ad72-4fe3-a6e6-c259e0c1e4d6,2025-02-03T21:50:29.642668,other-license-specified,U.S. Department of Health & Human Services,4,"CSV,JSON,RDF,XML",https://catalog.data.gov/dataset/u-s-chronic-disease-indicators
4,data.gov,Summer Meal Programs - All Summer Sites  - Contact and Program Participation Information - Program Period 2019,summer-meal-programs-all-summer-sites-contact-and-program-participation-information-progra-98b1c,cbe250b2-f7fd-48a5-9b6e-69fdf9350c9c,2023-09-25T10:20:03.026957,notspecified,City of Austin,4,"CSV,JSON,RDF,XML",https://catalog.data.gov/dataset/summer-meal-programs-all-summer-sites-contact-and-program-participation-information-progra-98b1c
4,data.gov,Disability and Health Data System (DHDS),disability-and-health-data-system-dhds,6a729632-dd9a-4a0b-9bca-ea76fc9ba169,2020-11-10T16:18:17.190566,notspecified,U.S. Department of Health & Human Services,4,"CSV,JSON,RDF,xsl",https://catalog.data.gov/dataset/disability-and-health-data-system-dhds
4,data.gov,LactMed (Drugs and Lactation Database),lactmed-09a41,8254e8fd-12e8-4e5f-8a6c-6f7b3c12d089,2025-06-19T11:53:18.867907,other-license-specified,U.S. Department of Health & Human Services,3,HTML,https://catalog.data.gov/dataset/lactmed-09a41
4,data.gov,Baby Names from Social Security Card Applications - State and District of Columbia Data,baby-names-from-social-security-card-applications-state-and-district-of-columbia-data,80762abe-70fb-43f8-9961-0a351fec6cd5,2025-07-04T07:09:55.573131,cc-zero,Social Security Administration,2,"HTML,ZIP",https://catalog.data.gov/dataset/baby-names-from-social-security-card-applications-state-and-district-of-columbia-data
4,data.gov,Baby Names from Social Security Card Applications - National Data,baby-names-from-social-security-card-applications-national-data,6291b7de-330d-40e9-ad0e-a8aa4082dfe8,2025-07-04T07:09:50.971701,cc-zero,Social Security Administration,2,"HTML,ZIP",https://catalog.data.gov/dataset/baby-names-from-social-security-card-applications-national-data
4,data.gov,Supply Chain Greenhouse Gas Emission Factors v1.3 by NAICS-6,supply-chain-greenhouse-gas-emission-factors-v1-3-by-naics-6,76295ca9-bb8b-42ba-806b-a18b38054ce2,2024-07-10T18:42:30.962320,other-license-specified,U.S. Environmental Protection Agency,2,CSV,https://catalog.data.gov/dataset/supply-chain-greenhouse-gas-emission-factors-v1-3-by-naics-6
4,data.gov,Disaster Declarations Summaries,disaster-declarations-summaries-nemis,654d4564-3be1-4b9f-b989-93b240658f30,2025-06-07T09:48:41.177652,other-license-specified,Department of Homeland Security,1,,https://catalog.data.gov/dataset/disaster-declarations-summaries-nemis
4,data.gov,"Production, Supply, and Distribution Database",production-supply-and-distribution-database,cd62cb2f-b8f3-41e2-a1f1-8a68de43fac6,2025-04-21T20:43:34.031529,cc-by,Department of Agriculture,1,HTML,https://catalog.data.gov/dataset/production-supply-and-distribution-database
4,data.gov,Fruit and Vegetable Prices,fruit-and-vegetable-prices,07f079ea-4c60-4528-a61b-f5e815ef77cb,2025-04-21T20:41:29.599892,cc-zero,Department of Agriculture,1,XLS,https://catalog.data.gov/dataset/fruit-and-vegetable-prices
4,data.gov,Wheat Data,wheat-data,8e8c27eb-03e1-4da6-9208-c1ae5b179a18,2025-04-21T20:41:21.215103,cc-zero,Department of Agriculture,1,XLS,https://catalog.data.gov/dataset/wheat-data
3,data.gov,2017-18 Arrests Civil Rights Data Collection,2017-18-arrests-civil-rights-data-collection,b76307fd-e13d-47aa-8e58-aa0cf781bfca,2024-10-25T13:10:16.604824,other-license-specified,Department of Education,7,XLS,https://catalog.data.gov/dataset/2017-18-arrests-civil-rights-data-collection
3,data.gov,2017-18 Harassment or Bullying Civil Rights Data Collection,2017-18-harassment-or-bullying-civil-rights-data-collection,c08c24f0-2b71-4f5b-b688-c97e8d19c72a,2024-10-25T13:10:30.174558,other-license-specified,Department of Education,6,XLS,https://catalog.data.gov/dataset/2017-18-harassment-or-bullying-civil-rights-data-collection
3,data.gov,Walkability Index,walkability-index8,77b88dc7-5411-4287-8d5e-f14ad4c84f00,2025-02-25T05:40:16.412130,,U.S. Environmental Protection Agency,4,"CSV,Esri REST,ZIP",https://catalog.data.gov/dataset/walkability-index8
3,data.gov,2011-12 Estimations for Enrollment Civil Rights Data Collection,2011-12-estimations-for-enrollment-civil-rights-data-collection,9daae01a-235e-44d9-8913-b25162a1dbe5,2024-03-10T03:39:08.290049,other-license-specified,Department of Education,4,XLS,https://catalog.data.gov/dataset/2011-12-estimations-for-enrollment-civil-rights-data-collection
3,data.gov,"Civil Rights Data Collection, 2013-14",civil-rights-data-collection-2013-14-59e0e,afdfd7c5-6297-46bf-ac45-c5172e41bb61,2023-08-12T23:32:44.230367,cc-zero,Department of Education,4,"TEXT,Zipped CSV",https://catalog.data.gov/dataset/civil-rights-data-collection-2013-14-59e0e
3,data.gov,"Civil Rights Data Collection, 2011-12",civil-rights-data-collection-2011-12-53eb4,8eba9676-2567-425c-93dd-69d64fe9514b,2023-08-12T23:56:42.155545,cc-zero,Department of Education,3,TEXT,https://catalog.data.gov/dataset/civil-rights-data-collection-2011-12-53eb4
3,data.gov,Census of Fatal Occupational Injuries (CFOI),census-of-fatal-occupational-injuries-cfoi-6f46f,92a6a47b-d274-42ec-a642-99db7a6793a6,2022-05-16T23:51:18.222792,cc-zero,U.S. Department of Labor Bureau of Labor Statistics,2,HTML,https://catalog.data.gov/dataset/census-of-fatal-occupational-injuries-cfoi-6f46f
3,data.gov,Significant NRC Enforcement Actions,significant-nrc-enforcement-actions,b0c3e8b1-047e-426a-8140-ad7ef307ba74,2024-11-18T18:43:46.054498,cc-zero,Nuclear Regulatory Commission,1,XLS,https://catalog.data.gov/dataset/significant-nrc-enforcement-actions
3,data.gov,Civil Rights Data Collection (CRDC) for the 2015-16  school year,civil-rights-data-collection-crdc-for-the-2015-16-school-year,475c58eb-4302-4fd7-9991-de5243ff9138,2024-10-25T13:09:32.218535,other-license-specified,Department of Education,1,ZIP,https://catalog.data.gov/dataset/civil-rights-data-collection-crdc-for-the-2015-16-school-year
3,data.gov,Civil Rights Data Collection (CRDC) for the 2017-18 school year,civil-rights-data-collection-crdc-for-the-2017-18-school-year,4ec38947-b055-4083-b344-75274322fade,2024-10-25T13:09:32.101440,other-license-specified,Department of Education,1,ZIP,https://catalog.data.gov/dataset/civil-rights-data-collection-crdc-for-the-2017-18-school-year
3,data.gov,Fatality Analysis Reporting System ( FARS ),fatality-analysis-reporting-system-fars,37110cca-9d46-4b5e-9bc2-0e938ae4f980,2024-05-01T08:14:37.816519,us-pd,Department of Transportation,1,HTML,https://catalog.data.gov/dataset/fatality-analysis-reporting-system-fars
3,data.gov,Iowa School Performance Profiles,iowa-school-performance-profiles,a47e8d73-50e3-4cda-bb6a-bdd63a0d1d4a,2023-09-01T16:35:44.334045,notspecified,State of Iowa,1,HTML,https://catalog.data.gov/dataset/iowa-school-performance-profiles
3,data.gov,2011-12 Gifted and Talented Enrollment Estimations,2011-12-gifted-and-talented-enrollment-estimations-615ac,4541f970-4e4b-442e-bf40-10e02f535b15,2023-09-01T13:58:41.425917,other-license-specified,Department of Education,1,XLS,https://catalog.data.gov/dataset/2011-12-gifted-and-talented-enrollment-estimations-615ac
3,data.gov,Dynamic Small Business Search (DSBS),dynamic-small-business-search-dsbs-4f0da,96223bb8-ac6d-4168-a367-1f817f29d0f9,2023-04-11T19:23:22.664814,us-pd,Small Business Administration,1,,https://catalog.data.gov/dataset/dynamic-small-business-search-dsbs-4f0da
3,data.gov,Auto Sales,auto-sales,67bb074c-c8d3-46ea-90d2-76fceb290094,2025-01-02T18:43:40.374730,us-pd,Department of Transportation,0,,https://catalog.data.gov/dataset/auto-sales
3,data.gov,Civil Rights Data Collection (CRDC),civil-rights-data-collection-crdc,cb6a67f2-7211-4f6e-addf-0ccb4ac14d47,2024-10-01T04:27:44.321285,other-license-specified,Department of Education,0,,https://catalog.data.gov/dataset/civil-rights-data-collection-crdc
